model_name,analysis_group,event_type,site,treatment_value,predicted_outcome_do_t,delta_vs_mean_treatment
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,-0.0002497608156655,472.4577911587861,13.76785958498356
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.014733264287086031,468.1737992957574,9.48386772195484
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.029716289389837565,463.8898074327287,5.199875858926119
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.04469931449258909,459.6058155697,0.9158839958974009
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.059682339595340625,455.32182370667124,-3.36810786713132
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.07466536469809217,451.0378318436425,-7.652099730160042
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.08964838980084369,446.7538399806138,-11.936091593188761
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.10463141490359523,442.46984811758506,-16.220083456217484
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.11961444000634676,438.18585625455637,-20.504075319246205
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.13459746510909829,433.9018643915276,-24.78806718227492
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.14958049021184983,429.61787252849894,-29.07205904530364
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.16456351531460137,425.3338806654702,-33.356050908332364
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.17954654041735288,421.0498888024415,-37.64004277136108
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.19452956552010442,416.76589693941276,-41.9240346343898
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.20951259062285596,412.481905076384,-46.20802649741852
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.22449561572560747,408.1979132133553,-50.49201836044724
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.239478640828359,403.91392135032663,-54.77601022347596
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.2544616659311105,399.6299294872979,-59.060002086504674
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.26944469103386204,395.34593762426914,-63.34399394953339
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.2844277161366136,391.06194576124045,-67.62798581256212
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.2994107412393651,386.7779538982117,-71.91197767559083
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.31439376634211663,382.493962035183,-76.19596953861955
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.3293767914448682,378.20997017215427,-80.47996140164828
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.3443598165476197,373.9259783091256,-84.763953264677
incidence_total_effect,all_cancer,Incidence,All Cancer Sites Combined,0.3593428416503712,369.64198644609684,-89.0479451277057
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,-0.0002497608156655,472.9825856837192,14.292654109916652
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.014733264287086031,468.5352993404775,9.845367766674938
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.029716289389837565,464.08801299723575,5.398081423433222
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.04469931449258909,459.640726653994,0.9507950801915085
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.059682339595340625,455.19344031075235,-3.4964912630502067
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.07466536469809217,450.7461539675106,-7.943777606291924
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.08964838980084369,446.2988676242689,-12.391063949533638
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.10463141490359523,441.85158128102717,-16.838350292775356
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.11961444000634676,437.4042949377855,-21.28563663601707
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.13459746510909829,432.95700859454377,-25.73292297925878
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.14958049021184983,428.50972225130204,-30.1802093225005
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.16456351531460137,424.0624359080603,-34.62749566574222
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.17954654041735288,419.6151495648186,-39.074782008983924
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.19452956552010442,415.1678632215769,-43.522068352225645
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.20951259062285596,410.7205768783352,-47.96935469546736
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.22449561572560747,406.27329053509345,-52.416641038709066
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.239478640828359,401.8260041918518,-56.86392738195079
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.2544616659311105,397.37871784861005,-61.311213725192495
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.26944469103386204,392.9314315053683,-65.7585000684342
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.2844277161366136,388.4841451621266,-70.20578641167593
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.2994107412393651,384.03685881888487,-74.65307275491764
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.31439376634211663,379.5895724756432,-79.10035909815934
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.3293767914448682,375.14228613240147,-83.54764544140107
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.3443598165476197,370.69499978915974,-87.99493178464279
incidence_direct_effect,all_cancer,Incidence,All Cancer Sites Combined,0.3593428416503712,366.24771344591807,-92.44221812788449
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,-0.0002497608156655,170.4921090619702,4.6519769397571595
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.014733264287086031,169.038582161276,3.1984500390629664
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.029716289389837565,167.5850552605818,1.744923138368774
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.04469931449258909,166.13152835988762,0.29139623767458217
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.059682339595340625,164.67800145919344,-1.1621306630196104
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.07466536469809217,163.22447455849922,-2.6156575637138038
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.08964838980084369,161.77094765780504,-4.0691844644079955
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.10463141490359523,160.31742075711085,-5.522711365102189
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.11961444000634676,158.86389385641667,-6.976238265796382
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.13459746510909829,157.41036695572245,-8.429765166490572
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.14958049021184983,155.95684005502827,-9.883292067184765
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.16456351531460137,154.50331315433408,-11.336818967878958
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.17954654041735288,153.0497862536399,-12.79034586857315
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.19452956552010442,151.5962593529457,-14.243872769267343
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.20951259062285596,150.1427324522515,-15.697399669961536
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.22449561572560747,148.6892055515573,-17.150926570655727
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.239478640828359,147.23567865086312,-18.60445347134992
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.2544616659311105,145.78215175016894,-20.05798037204411
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.26944469103386204,144.32862484947475,-21.5115072727383
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.2844277161366136,142.87509794878054,-22.965034173432496
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.2994107412393651,141.42157104808635,-24.41856107412669
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.31439376634211663,139.96804414739216,-25.87208797482088
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.3293767914448682,138.51451724669795,-27.325614875515075
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.3443598165476197,137.0609903460038,-28.779141776209265
mortality_total_effect,all_cancer,Mortality,All Cancer Sites Combined,0.3593428416503712,135.60746344530958,-30.232668676903458
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,-0.0002497608156655,170.47080738023152,4.6306752580184725
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.014733264287086031,169.02393626649373,3.183804144280701
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.029716289389837565,167.57706515275595,1.7369330305429294
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.04469931449258909,166.1301940390182,0.2900619168051587
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.059682339595340625,164.68332292528044,-1.1568091969326126
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.07466536469809217,163.23645181154265,-2.6036803106703847
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.08964838980084369,161.78958069780487,-4.050551424408155
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.10463141490359523,160.3427095840671,-5.497422538145928
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.11961444000634676,158.89583847032932,-6.944293651883699
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.13459746510909829,157.44896735659157,-8.391164765621468
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.14958049021184983,156.00209624285378,-9.838035879359241
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.16456351531460137,154.55522512911602,-11.284906993097012
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.17954654041735288,153.10835401537824,-12.731778106834781
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.19452956552010442,151.66148290164048,-14.178649220572554
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.20951259062285596,150.2146117879027,-15.625520334310327
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.22449561572560747,148.76774067416494,-17.072391448048094
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.239478640828359,147.32086956042716,-18.51926256178587
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.2544616659311105,145.8739984466894,-19.966133675523636
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.26944469103386204,144.4271273329516,-21.413004789261407
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.2844277161366136,142.98025621921386,-22.859875902999182
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.2994107412393651,141.53338510547607,-24.306747016736953
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.31439376634211663,140.08651399173831,-25.753618130474724
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.3293767914448682,138.63964287800053,-27.2004892442125
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.3443598165476197,137.19277176426277,-28.647360357950266
mortality_direct_effect,all_cancer,Mortality,All Cancer Sites Combined,0.3593428416503712,135.74590065052502,-30.094231471688037
site_incidence__prostate__total_effect,site,Incidence,Prostate,-0.0002497608156655,112.46248821320643,0.9799194058669849
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.014733264287086031,112.14028419106218,0.6577153837227343
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.029716289389837565,111.81808016891793,0.3355113615784836
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.04469931449258909,111.49587614677368,0.013307339434233104
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.059682339595340625,111.17367212462943,-0.3088966827100175
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.07466536469809217,110.85146810248519,-0.6311007048542684
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.08964838980084369,110.52926408034094,-0.9533047269985189
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.10463141490359523,110.20706005819667,-1.2755087491427697
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.11961444000634676,109.88485603605243,-1.5977127712870203
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.13459746510909829,109.56265201390818,-1.9199167934312704
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.14958049021184983,109.24044799176393,-2.2421208155755212
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.16456351531460137,108.91824396961968,-2.5643248377197723
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.17954654041735288,108.59603994747543,-2.8865288598640224
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.19452956552010442,108.27383592533117,-3.208732882008273
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.20951259062285596,107.95163190318692,-3.530936904152524
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.22449561572560747,107.62942788104267,-3.853140926296774
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.239478640828359,107.30722385889842,-4.175344948441025
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.2544616659311105,106.98501983675418,-4.497548970585275
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.26944469103386204,106.66281581460993,-4.8197529927295255
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.2844277161366136,106.34061179246567,-5.1419570148737765
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.2994107412393651,106.01840777032142,-5.464161037018028
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.31439376634211663,105.69620374817717,-5.786365059162278
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.3293767914448682,105.37399972603292,-6.108569081306529
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.3443598165476197,105.05179570388867,-6.43077310345078
site_incidence__prostate__total_effect,site,Incidence,Prostate,0.3593428416503712,104.72959168174442,-6.75297712559503
site_incidence__prostate__direct_effect,site,Incidence,Prostate,-0.0002497608156655,112.76000625353836,1.2774374461989175
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.014733264287086031,112.33997631971049,0.8574075123710316
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.029716289389837565,111.9199463858826,0.4373775785431456
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.04469931449258909,111.49991645205472,0.01734764471525976
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.059682339595340625,111.07988651822683,-0.40268228911262627
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.07466536469809217,110.65985658439894,-0.8227122229405125
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.08964838980084369,110.23982665057106,-1.2427421567683983
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.10463141490359523,109.81979671674317,-1.6627720905962844
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.11961444000634676,109.39976678291528,-2.0828020244241703
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.13459746510909829,108.9797368490874,-2.502831958252056
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.14958049021184983,108.55970691525951,-2.922861892079942
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.16456351531460137,108.13967698143162,-3.342891825907828
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.17954654041735288,107.71964704760374,-3.762921759735714
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.19452956552010442,107.29961711377585,-4.1829516935635995
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.20951259062285596,106.87958717994796,-4.602981627391486
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.22449561572560747,106.45955724612008,-5.023011561219372
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.239478640828359,106.0395273122922,-5.443041495047257
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.2544616659311105,105.6194973784643,-5.863071428875143
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.26944469103386204,105.19946744463643,-6.283101362703029
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.2844277161366136,104.77943751080853,-6.703131296530915
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.2994107412393651,104.35940757698066,-7.123161230358802
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.31439376634211663,103.93937764315277,-7.543191164186688
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.3293767914448682,103.51934770932488,-7.963221098014574
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.3443598165476197,103.099317775497,-8.383251031842459
site_incidence__prostate__direct_effect,site,Incidence,Prostate,0.3593428416503712,102.67928784166911,-8.803280965670345
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,-0.0002497608156655,69.70458148403429,3.8029421397719956
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.014172657063734467,68.41035810066924,2.5087187564069544
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.028595074943134437,67.1161347173042,1.214495373041913
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.0430174928225344,65.82191133393917,-0.07972801032312758
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.05743991070193437,64.52768795057412,-1.3739513936881689
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.07186232858133434,63.23346456720908,-2.6681747770532107
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.08628474646073431,61.93924118384404,-3.9623981604182514
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.10070716434013428,60.645017800478996,-5.256621543783293
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.11512958221953425,59.35079441711396,-6.550844927148335
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.12955200009893422,58.05657103374892,-7.845068310513375
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.14397441797833418,56.76234765038387,-9.139291693878416
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.15839683585773415,55.46812426701884,-10.433515077243456
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.1728192537371341,54.17390088365379,-11.727738460608498
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.18724167161653407,52.87967750028875,-13.021961843973537
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.20166408949593406,51.585454116923714,-14.31618522733858
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.21608650737533402,50.29123073355867,-15.610408610703622
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.230508925254734,48.99700735019363,-16.904631994068662
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.24493134313413395,47.70278396682859,-18.198855377433702
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.2593537610135339,46.408560583463554,-19.493078760798742
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.2737761788929339,45.114337200098504,-20.787302144163785
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.28819859677233384,43.82011381673347,-22.081525527528825
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.3026210146517338,42.52589043336843,-23.37574891089387
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.31704343253113376,41.23166705000339,-24.66997229425891
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.3314658504105337,39.937443666638345,-25.964195677623948
site_incidence__lung_and_bronchus__total_effect,site,Incidence,Lung and Bronchus,0.3458882682899337,38.64322028327331,-27.25841906098899
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,-0.0002497608156655,69.83967919113397,3.938039846871677
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.014172657063734467,68.49947913887912,2.597839794616824
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.028595074943134437,67.15927908662427,1.2576397423619712
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.0430174928225344,65.81907903436942,-0.08256030989288123
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.05743991070193437,64.47887898211457,-1.4227603621477343
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.07186232858133434,63.13867892985971,-2.762960414402588
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.08628474646073431,61.79847887760486,-4.10316046665744
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.10070716434013428,60.45827882535001,-5.443360518912294
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.11512958221953425,59.11807877309515,-6.783560571167147
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.12955200009893422,57.7778787208403,-8.123760623422
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.14397441797833418,56.43767866858545,-9.463960675676852
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.15839683585773415,55.09747861633059,-10.804160727931704
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.1728192537371341,53.75727856407574,-12.144360780186556
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.18724167161653407,52.41707851182089,-13.484560832441408
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.20166408949593406,51.07687845956603,-14.824760884696262
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.21608650737533402,49.73667840731118,-16.164960936951115
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.230508925254734,48.39647835505633,-17.50516098920597
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.24493134313413395,47.05627830280147,-18.84536104146082
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.2593537610135339,45.71607825054662,-20.185561093715673
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.2737761788929339,44.37587819829177,-21.525761145970524
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.28819859677233384,43.035678146036915,-22.865961198225378
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.3026210146517338,41.69547809378207,-24.206161250480232
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.31704343253113376,40.355278041527214,-25.546361302735082
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.3314658504105337,39.01507798927236,-26.886561354989936
site_incidence__lung_and_bronchus__direct_effect,site,Incidence,Lung and Bronchus,0.3458882682899337,37.67487793701751,-28.22676140724479
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,-0.0002497608156655,125.25048531645146,3.164946854912984
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.014733264287086031,124.20456494223683,2.11902648069835
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.029716289389837565,123.15864456802218,1.0731061064837155
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.04469931449258909,122.11272419380755,0.027185732269081705
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.059682339595340625,121.06680381959292,-1.0187346419455525
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.07466536469809217,120.02088344537829,-2.0646550161601875
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.08964838980084369,118.97496307116366,-3.1105753903748212
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.10463141490359523,117.92904269694901,-4.156495764589456
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.11961444000634676,116.88312232273438,-5.2024161388040895
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.13459746510909829,115.83720194851975,-6.248336513018724
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.14958049021184983,114.79128157430512,-7.294256887233359
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.16456351531460137,113.74536120009049,-8.340177261447993
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.17954654041735288,112.69944082587585,-9.386097635662626
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.19452956552010442,111.65352045166121,-10.432018009877261
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.20951259062285596,110.60760007744658,-11.477938384091894
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.22449561572560747,109.56167970323195,-12.523858758306528
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.239478640828359,108.51575932901731,-13.569779132521164
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.2544616659311105,107.46983895480267,-14.615699506735798
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.26944469103386204,106.42391858058804,-15.66161988095043
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.2844277161366136,105.3779982063734,-16.707540255165068
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.2994107412393651,104.33207783215877,-17.7534606293797
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.31439376634211663,103.28615745794414,-18.799381003594334
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.3293767914448682,102.24023708372951,-19.84530137780897
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.3443598165476197,101.19431670951488,-20.8912217520236
site_incidence__male_and_female_breast__total_effect,site,Incidence,Male and Female Breast,0.3593428416503712,100.14839633530023,-21.937142126238236
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,-0.0002497608156655,125.48889633427694,3.403357872738475
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.014733264287086031,124.36418824184396,2.2786497803054933
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.029716289389837565,123.23948014941098,1.1539416878725115
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.04469931449258909,122.114772056978,0.029233595439530188
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.059682339595340625,120.99006396454502,-1.0954744969934516
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.07466536469809217,119.86535587211203,-2.2201825894264338
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.08964838980084369,118.74064777967905,-3.344890681859415
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.10463141490359523,117.61593968724607,-4.469598774292398
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.11961444000634676,116.49123159481309,-5.594306866725379
site_incidence__male_and_female_breast__direct_effect,site,Incidence,Male and Female Breast,0.13459746510909829,115.3665235023801,-6.71901495915836
